ID_Venta,Fecha,Cliente,Ciudad,Producto,Cantidad,Precio_Unitario,Total,Clasificación
1697,2025-02-13,Katherine Conner,Barranquilla,Celular,6,1410717,8464302,Alta
1698,2024-08-28,Kevin Adams,Cartagena,Mouse,9,372865,3355785,Normal
1699,2024-10-31,Emily Bishop,Barranquilla,Monitor,6,1863222,11179332,Alta
1700,2025-01-23,Patricia Bird,Barranquilla,Tablet,7,1940694,13584858,Alta
1701,2025-03-17,Jason Nolan,Barranquilla,Mouse,4,1135679,4542716,Normal
1702,2024-09-21,Brandi Palmer,Barranquilla,Monitor,1,1064947,1064947,Normal
1703,2024-07-05,Thomas Dorsey,Barranquilla,Celular,9,858651,7727859,Alta
1704,2024-04-14,Ashley Avery,Medellín,Tablet,6,819623,4917738,Normal
1705,2025-01-25,Justin Ford,Bogotá,Mouse,3,1211298,3633894,Normal
1706,2024-11-24,Jose Foster,Cali,Tablet,4,807933,3231732,Normal
1707,2024-12-25,Glenn Reynolds,Bogotá,Laptop,6,243960,1463760,Normal
1708,2024-10-28,Mackenzie Peterson,Barranquilla,Teclado,6,1974356,11846136,Alta
1709,2024-06-28,Kevin Davis,Medellín,Laptop,9,375677,3381093,Normal
1710,2024-12-25,Jose Brock,Cartagena,Mouse,4,1301564,5206256,Alta
1711,2024-10-13,Carlos Jones,Medellín,Teclado,5,1209998,6049990,Alta
1712,2024-04-16,Edward Robinson,Barranquilla,Laptop,5,1592317,7961585,Alta
1713,2025-01-22,Nicole Kaiser,Medellín,Teclado,3,496769,1490307,Normal
1714,2024-09-17,Derrick Collins,Medellín,Monitor,2,1943152,3886304,Normal
1715,2024-11-02,Alicia Santiago,Barranquilla,Tablet,8,1518298,12146384,Alta
1716,2024-11-14,Randy Martin,Medellín,Teclado,9,866103,7794927,Alta
1717,2024-07-11,Brandon Bell,Cali,Monitor,9,1239621,11156589,Alta
1718,2025-03-08,Victoria Edwards,Cali,Celular,5,1077435,5387175,Alta
1719,2025-01-08,Daniel Henry,Medellín,Laptop,9,819072,7371648,Alta
1720,2024-07-22,Shawn Kelly,Cartagena,Celular,4,1022941,4091764,Normal
1721,2024-09-09,Walter Hughes,Barranquilla,Mouse,2,884946,1769892,Normal
1722,2024-04-20,Nancy Thomas,Cali,Monitor,3,1312166,3936498,Normal
1723,2024-04-29,Tracy Hall,Cartagena,Celular,1,123830,123830,Normal
1724,2024-12-11,Beth Foster,Medellín,Celular,5,997013,4985065,Normal
1725,2025-04-03,Ryan Ross,Cartagena,Monitor,1,960717,960717,Normal
1726,2024-05-28,Joseph Miller,Bogotá,Tablet,1,1457273,1457273,Normal
1727,2025-01-27,Kenneth Barajas,Cali,Teclado,7,843245,5902715,Alta
1728,2024-04-08,Jonathan Arroyo,Medellín,Mouse,2,588041,1176082,Normal
1729,2025-01-05,Vernon Morrison,Barranquilla,Mouse,8,1023419,8187352,Alta
1730,2024-12-11,Thomas Valdez,Medellín,Laptop,6,915127,5490762,Alta
1731,2024-09-08,Elizabeth Chaney,Barranquilla,Teclado,4,1617062,6468248,Alta
1732,2024-07-22,Benjamin Smith,Medellín,Laptop,9,901135,8110215,Alta
1733,2024-12-16,Danny Parker,Cartagena,Mouse,8,1105539,8844312,Alta
1734,2025-03-06,Nicole Charles,Cartagena,Teclado,3,252550,757650,Normal
1735,2025-01-09,John Terry,Cartagena,Celular,3,1216494,3649482,Normal
1736,2025-01-13,Melissa Martin,Bogotá,Tablet,4,1440848,5763392,Alta
1737,2024-12-23,Victor Walker,Barranquilla,Celular,9,677538,6097842,Alta
1738,2024-09-05,David Gonzalez,Cartagena,Tablet,9,1370767,12336903,Alta
1739,2025-01-06,Robert Byrd,Bogotá,Monitor,5,1780641,8903205,Alta
1740,2024-10-07,Robert Lopez,Barranquilla,Laptop,9,1447846,13030614,Alta
1741,2025-01-11,Mr. Samuel Brown,Medellín,Laptop,6,730904,4385424,Normal
1742,2024-12-25,Danny Mitchell,Bogotá,Monitor,8,671087,5368696,Alta
1743,2025-02-16,Nicole Brewer,Cali,Teclado,8,325300,2602400,Normal
1744,2024-07-06,Courtney Frazier,Bogotá,Monitor,7,551464,3860248,Normal
1745,2024-11-05,Kristen Sandoval,Bogotá,Mouse,4,1443627,5774508,Alta
1746,2024-06-21,Anthony Nelson,Barranquilla,Monitor,4,107644,430576,Normal
1747,2024-04-26,Sean Michael,Medellín,Tablet,6,396727,2380362,Normal
1748,2025-01-27,Angel Ritter,Cali,Mouse,9,1203136,10828224,Alta
1749,2024-09-22,Benjamin Leon,Cartagena,Monitor,7,1644397,11510779,Alta
1750,2024-11-20,John Hughes,Cartagena,Laptop,5,472778,2363890,Normal
1751,2024-08-08,Brittany Rodriguez,Bogotá,Celular,5,729877,3649385,Normal
1752,2024-08-23,Kyle Cole,Barranquilla,Tablet,8,1452708,11621664,Alta
1753,2024-05-16,Robert Gordon,Barranquilla,Tablet,6,503662,3021972,Normal
1754,2025-02-14,Mackenzie Robinson,Cartagena,Teclado,1,1433882,1433882,Normal
1755,2025-01-19,Ashley Williams,Cali,Celular,1,1293798,1293798,Normal
1756,2025-02-28,Jared Gardner,Medellín,Tablet,9,1058808,9529272,Alta
1757,2024-12-11,Keith Ward,Cali,Monitor,8,1243949,9951592,Alta
1758,2024-04-15,Tiffany Caldwell,Medellín,Tablet,6,610323,3661938,Normal
1759,2025-01-18,Christopher Lewis,Cartagena,Tablet,1,619399,619399,Normal
1760,2025-04-01,Nicholas Miller,Medellín,Tablet,2,1708867,3417734,Normal
1761,2024-10-24,Lisa Holloway,Barranquilla,Teclado,3,151746,455238,Normal
1762,2024-05-02,George Reilly,Bogotá,Tablet,3,1215499,3646497,Normal
1763,2025-01-27,Derrick Sloan,Bogotá,Tablet,2,1619537,3239074,Normal
1764,2024-08-31,Danielle Houston,Cartagena,Teclado,2,1804919,3609838,Normal
1765,2024-12-16,Christine Kennedy,Barranquilla,Mouse,6,1538030,9228180,Alta
1766,2024-09-14,Bailey Gibson,Cali,Celular,7,147114,1029798,Normal
1767,2024-07-17,Kelly Jarvis,Barranquilla,Mouse,4,721975,2887900,Normal
1768,2024-08-19,Jennifer Murray,Bogotá,Laptop,1,1199850,1199850,Normal
1769,2024-05-23,Linda Williams,Bogotá,Teclado,6,1366987,8201922,Alta
1770,2024-11-29,Jennifer Schultz,Barranquilla,Teclado,7,1954386,13680702,Alta
1771,2024-11-18,Jamie Wong,Barranquilla,Tablet,4,352816,1411264,Normal
1772,2024-06-24,Alan Gutierrez,Bogotá,Tablet,6,369692,2218152,Normal
1773,2025-03-08,Lisa Johnson,Cali,Laptop,9,663909,5975181,Alta
1774,2024-04-15,Christian Matthews,Cartagena,Tablet,4,872948,3491792,Normal
1775,2024-08-22,Henry Meyer,Cartagena,Monitor,4,821671,3286684,Normal
1776,2025-02-04,Michael Giles,Barranquilla,Tablet,5,357870,1789350,Normal
1777,2025-01-29,Darren Reyes,Cartagena,Tablet,3,711189,2133567,Normal
1778,2024-05-23,Edward Romero,Bogotá,Monitor,2,851603,1703206,Normal
1779,2024-05-05,Angela Phillips,Bogotá,Laptop,9,739711,6657399,Alta
1780,2025-02-26,Mary Haney,Barranquilla,Monitor,1,1925401,1925401,Normal
1781,2024-07-05,Steven Pierce,Barranquilla,Teclado,5,1238249,6191245,Alta
1782,2024-11-21,Brenda Dalton,Barranquilla,Monitor,5,1039035,5195175,Alta
1783,2025-02-05,Robert Martinez,Cali,Celular,8,1428590,11428720,Alta
1784,2024-11-12,Amanda Barber,Cartagena,Teclado,6,1067051,6402306,Alta
1785,2025-04-04,Allen Hopkins,Barranquilla,Tablet,6,145738,874428,Normal
1786,2024-12-30,Donald Robertson,Medellín,Teclado,6,167537,1005222,Normal
1787,2024-11-26,Shawn Jackson,Medellín,Laptop,4,1389591,5558364,Alta
1788,2024-12-13,Stephanie Sullivan,Bogotá,Laptop,1,1556548,1556548,Normal
1789,2024-10-09,Dawn Hayden,Cartagena,Monitor,3,1468427,4405281,Normal
1790,2025-03-06,Christine Rogers,Barranquilla,Teclado,6,848759,5092554,Alta
1791,2024-12-27,Laura Walter,Medellín,Tablet,5,241118,1205590,Normal
1792,2024-10-15,Anna Daniels,Cartagena,Laptop,1,254724,254724,Normal
1793,2024-07-02,Jasmine Cowan,Bogotá,Mouse,5,1465749,7328745,Alta
1794,2024-06-07,Kelly Hunt,Cali,Tablet,2,399100,798200,Normal
1795,2024-08-14,Ann Werner,Cartagena,Mouse,1,1424606,1424606,Normal
1796,2025-01-08,Kelly Woodward,Cartagena,Celular,4,1497001,5988004,Alta
1797,2025-01-13,Mrs. Jennifer Romero,Cali,Mouse,6,466797,2800782,Normal
1798,2025-01-21,Melissa Wilson,Cartagena,Laptop,7,1049327,7345289,Alta
1799,2024-12-01,John Carpenter,Bogotá,Monitor,9,270020,2430180,Normal
1800,2024-11-20,Thomas Reynolds,Bogotá,Celular,5,1877266,9386330,Alta
1801,2025-02-24,Stephanie White,Cali,Teclado,8,1784569,14276552,Alta
1802,2025-02-12,Leslie Garrett,Barranquilla,Tablet,8,1264007,10112056,Alta
1803,2024-09-20,Jasmine Smith,Medellín,Laptop,9,892594,8033346,Alta
1804,2024-10-02,Mary Jones,Barranquilla,Celular,3,476371,1429113,Normal
1805,2024-06-17,Corey Coleman,Cartagena,Celular,3,1230869,3692607,Normal
1806,2024-08-06,Morgan Nunez,Medellín,Laptop,9,761265,6851385,Alta
1807,2024-12-01,Nicholas Nelson,Cali,Teclado,7,1636093,11452651,Alta
1808,2024-06-17,Alex Woods,Cali,Teclado,4,480959,1923836,Normal
1809,2024-09-18,Daniel Schultz,Medellín,Monitor,1,750902,750902,Normal
1810,2025-01-25,Teresa Nash,Bogotá,Mouse,7,1259156,8814092,Alta
1811,2024-08-08,Lisa Brown,Medellín,Teclado,6,419627,2517762,Normal
1812,2024-05-13,Rebecca Johnson,Cartagena,Monitor,3,1711321,5133963,Alta
1813,2024-09-08,Heather Taylor,Bogotá,Mouse,5,1757804,8789020,Alta
1814,2024-04-21,Benjamin Gallagher,Cali,Celular,3,1032884,3098652,Normal
1815,2024-06-02,Christopher Franklin,Medellín,Laptop,8,1557300,12458400,Alta
1816,2025-03-11,Cynthia Carson,Barranquilla,Teclado,5,1692540,8462700,Alta
1817,2024-11-01,Monica Cordova,Barranquilla,Monitor,6,1499516,8997096,Alta
1818,2024-07-26,Daniel Peters,Cartagena,Celular,2,696721,1393442,Normal
1819,2024-11-16,Beth Henderson,Barranquilla,Teclado,8,482170,3857360,Normal
1820,2024-06-25,Sarah Miller,Medellín,Tablet,9,494780,4453020,Normal
1821,2025-03-03,Brian Shelton,Medellín,Celular,3,1656430,4969290,Normal
1822,2024-07-27,Sarah Ramos,Barranquilla,Teclado,6,1817806,10906836,Alta
1823,2024-07-11,Hayley Leonard,Medellín,Celular,6,376363,2258178,Normal
1824,2024-12-15,Angela Nguyen,Cartagena,Laptop,2,1361625,2723250,Normal
1825,2024-04-12,Alan Gaines,Bogotá,Laptop,8,513096,4104768,Normal
1826,2024-05-24,Daniel Rojas,Cartagena,Laptop,5,1268658,6343290,Alta
1827,2024-11-04,Jacob Brown,Cartagena,Mouse,8,503595,4028760,Normal
1828,2025-02-13,Sean Carlson DVM,Medellín,Tablet,8,1858230,14865840,Alta
1829,2024-12-28,David Allen Jr.,Bogotá,Laptop,3,1151524,3454572,Normal
1830,2024-11-28,Jaclyn Russell,Medellín,Tablet,5,612377,3061885,Normal
1831,2024-12-01,Robin Steele,Cali,Laptop,7,1112633,7788431,Alta
1832,2024-05-18,Emily Jimenez,Medellín,Mouse,5,1708766,8543830,Alta
1833,2024-10-07,James Hughes,Medellín,Celular,6,314579,1887474,Normal
1834,2024-09-28,Amanda Johnson,Medellín,Teclado,2,1157545,2315090,Normal
1835,2024-07-11,Chad Walters,Bogotá,Teclado,8,1735669,13885352,Alta
1836,2024-05-10,Gerald Davis,Medellín,Laptop,5,1431366,7156830,Alta
1837,2024-08-01,Justin Long,Bogotá,Teclado,6,1340214,8041284,Alta
1838,2024-11-05,Gregory Green,Barranquilla,Laptop,1,155818,155818,Normal
1839,2025-02-16,Julie Beard,Cali,Laptop,2,556667,1113334,Normal
1840,2024-06-12,Kevin Pena,Bogotá,Monitor,4,627966,2511864,Normal
1841,2024-09-14,Cheryl Diaz,Barranquilla,Monitor,9,620775,5586975,Alta
1842,2024-07-18,Justin Jones,Bogotá,Monitor,6,864404,5186424,Alta
1843,2025-02-14,Logan Anderson,Bogotá,Tablet,8,717343,5738744,Alta
1844,2024-06-10,Katherine Mercado,Cali,Monitor,2,739974,1479948,Normal
1845,2024-10-21,Julia Sanders,Cartagena,Laptop,5,223439,1117195,Normal
1846,2024-05-13,Michael Phillips,Cartagena,Mouse,1,1266765,1266765,Normal
1847,2025-01-22,Shawn Flores,Bogotá,Mouse,4,1939022,7756088,Alta
1848,2024-04-14,Wendy Williams,Medellín,Celular,1,1809043,1809043,Normal
1849,2024-11-26,Tara Green,Barranquilla,Monitor,9,1651966,14867694,Alta
1850,2025-02-27,Holly Gonzalez,Medellín,Mouse,2,989064,1978128,Normal
1851,2024-12-09,Russell Riggs,Medellín,Monitor,7,1710287,11972009,Alta
1852,2024-10-08,Daniel Sparks,Bogotá,Celular,3,1792879,5378637,Alta
1853,2024-11-07,Diana Powers,Bogotá,Mouse,2,222308,444616,Normal
1854,2024-06-14,James Curry,Bogotá,Laptop,4,1121666,4486664,Normal
1855,2024-06-11,Amber Martinez,Bogotá,Tablet,7,466068,3262476,Normal
1856,2025-02-15,Joshua Richardson,Cartagena,Monitor,7,1255992,8791944,Alta
1857,2024-07-07,Matthew Page,Bogotá,Mouse,9,1967340,17706060,Alta
1858,2025-01-05,Daniel Carter,Cartagena,Mouse,3,467452,1402356,Normal
1859,2024-07-15,Madison Knight,Cartagena,Celular,7,1575802,11030614,Alta
1860,2024-07-06,Andrew Mendoza,Bogotá,Laptop,6,451079,2706474,Normal
1861,2024-06-15,Jamie Reynolds,Cali,Teclado,7,357572,2503004,Normal
1862,2024-12-13,Jennifer Clark,Barranquilla,Mouse,7,1413381,9893667,Alta
1863,2024-07-10,Theresa Green,Medellín,Tablet,5,1284446,6422230,Alta
1864,2024-08-22,Matthew Contreras,Cartagena,Celular,9,1870012,16830108,Alta
1865,2024-04-18,Michelle Morgan,Barranquilla,Mouse,7,515545,3608815,Normal
1866,2025-03-26,Julia Jones,Cali,Mouse,7,811420,5679940,Alta
1867,2024-09-11,Donna White,Medellín,Celular,3,912282,2736846,Normal
1868,2024-12-02,Edward Johnson,Medellín,Celular,1,315777,315777,Normal
1869,2025-01-07,Joseph Robinson,Cartagena,Monitor,5,1671421,8357105,Alta
1870,2024-05-18,Eric Gutierrez,Bogotá,Mouse,8,349246,2793968,Normal
1871,2024-12-21,Scott Walters,Cali,Teclado,5,234229,1171145,Normal
1872,2024-09-05,Samantha Johnson,Cartagena,Tablet,3,923917,2771751,Normal
1873,2025-02-17,Kenneth Smith,Cali,Laptop,9,1022840,9205560,Alta
1874,2024-07-06,Eric Lee,Bogotá,Laptop,2,479075,958150,Normal
1875,2024-06-13,Colin Smith,Bogotá,Teclado,3,586370,1759110,Normal
1876,2024-08-30,Jake Taylor,Cartagena,Celular,4,1715144,6860576,Alta
1877,2024-07-01,Gerald Carter II,Bogotá,Celular,1,1331793,1331793,Normal
1878,2024-05-05,Laura Colon,Barranquilla,Celular,4,1003211,4012844,Normal
1879,2024-12-01,Brandy Jackson,Medellín,Mouse,4,1261608,5046432,Alta
1880,2025-03-25,Amanda Sandoval,Cartagena,Celular,9,1490010,13410090,Alta
1881,2024-05-16,Jeffrey Washington,Cali,Celular,8,629497,5035976,Alta
1882,2024-06-24,Carrie Mason,Barranquilla,Mouse,2,685690,1371380,Normal
1883,2024-08-10,Diana Sanchez,Cartagena,Mouse,7,1359674,9517718,Alta
1884,2024-12-14,Daniel Myers,Bogotá,Teclado,6,1110641,6663846,Alta
1885,2024-10-12,James Ellison,Bogotá,Monitor,7,107645,753515,Normal
1886,2024-05-15,Gary Frazier,Bogotá,Mouse,4,1449228,5796912,Alta
1887,2024-08-22,Eric Proctor,Bogotá,Tablet,5,1775322,8876610,Alta
1888,2025-03-26,Amanda Oneal,Cali,Celular,6,1670925,10025550,Alta
1889,2025-01-16,Patricia Lewis,Barranquilla,Monitor,9,1992830,17935470,Alta
1890,2024-08-03,Curtis Hodges,Medellín,Laptop,2,463113,926226,Normal
1891,2024-09-20,Tammy Lee,Cali,Teclado,9,1285666,11570994,Alta
1892,2024-04-22,James Miller,Cali,Monitor,1,1592700,1592700,Normal
1893,2024-05-21,Dennis Richardson,Medellín,Mouse,4,1306022,5224088,Alta
1894,2024-05-14,Thomas Alvarez,Medellín,Celular,5,211375,1056875,Normal
1895,2024-06-23,Thomas Stewart,Bogotá,Celular,9,1397456,12577104,Alta
1896,2024-10-21,Meagan Harris,Cali,Celular,6,1506328,9037968,Alta
1897,2024-06-27,Matthew Smith,Cartagena,Monitor,4,1104575,4418300,Normal
1898,2024-11-24,Allison Murray,Medellín,Celular,2,351365,702730,Normal
1899,2024-05-07,Autumn Holden,Medellín,Mouse,5,196856,984280,Normal
1900,2024-10-13,Stephen Castillo,Barranquilla,Monitor,8,586315,4690520,Normal
1901,2024-10-08,Adam Williams,Cartagena,Celular,8,1524351,12194808,Alta
1902,2024-10-19,Hailey Bennett,Cartagena,Laptop,6,1364146,8184876,Alta
1903,2025-02-02,Alexander Walker,Medellín,Laptop,1,1936034,1936034,Normal
1904,2024-08-19,Christopher Carlson,Bogotá,Tablet,8,1742873,13942984,Alta
1905,2024-07-01,Shane Lyons,Barranquilla,Celular,4,301275,1205100,Normal
1906,2024-05-22,Judith Gutierrez,Cartagena,Celular,2,806466,1612932,Normal
1907,2024-05-30,Anna Crawford,Medellín,Monitor,1,848785,848785,Normal
1908,2025-03-16,Daniel Collins,Cartagena,Monitor,7,1764540,12351780,Alta
1909,2024-04-12,Dennis Moreno,Barranquilla,Celular,2,1493226,2986452,Normal
1910,2024-08-27,Matthew Vega,Barranquilla,Tablet,4,312549,1250196,Normal
1911,2024-05-04,John Morris,Cali,Celular,4,883954,3535816,Normal
1912,2024-07-03,Mr. Brandon Jones,Medellín,Mouse,1,194564,194564,Normal
1913,2025-02-11,Nicole Glenn,Barranquilla,Monitor,2,395596,791192,Normal
1914,2024-09-17,Craig Cameron,Cali,Celular,1,889700,889700,Normal
1915,2024-10-17,Jessica Bruce,Cali,Monitor,6,705017,4230102,Normal
1916,2024-06-09,Michelle Hurley,Cartagena,Celular,3,193602,580806,Normal
1917,2024-06-11,Bill Vasquez,Cartagena,Teclado,1,1542450,1542450,Normal
1918,2024-08-14,Ronald Bray,Cali,Monitor,8,1182640,9461120,Alta
1919,2024-06-07,Amy Black,Cartagena,Tablet,4,789653,3158612,Normal
1920,2025-01-08,Tina Ryan,Barranquilla,Teclado,7,1715906,12011342,Alta
1921,2024-09-19,Ruth Nguyen,Bogotá,Mouse,2,1287440,2574880,Normal
1922,2024-12-19,Nicole Le,Barranquilla,Celular,6,499820,2998920,Normal
1923,2025-03-13,Cody Parsons,Cali,Mouse,6,278893,1673358,Normal
1924,2024-06-20,Willie Wade,Cali,Monitor,7,1187133,8309931,Alta
1925,2024-08-29,Ryan Sanchez,Barranquilla,Teclado,1,107420,107420,Normal
1926,2024-05-20,Jennifer Nguyen,Cartagena,Mouse,1,1842457,1842457,Normal
1927,2024-12-14,Yvonne Palmer,Cartagena,Tablet,2,1079455,2158910,Normal
1928,2025-02-27,Colleen Flores,Cali,Monitor,2,355023,710046,Normal
1929,2024-07-15,John Thomas,Medellín,Teclado,5,869208,4346040,Normal
1930,2025-01-30,Jennifer Jackson,Cartagena,Mouse,1,1958026,1958026,Normal
1931,2025-04-03,Abigail Young,Barranquilla,Teclado,2,1798064,3596128,Normal
1932,2024-05-03,Sabrina Flores,Cartagena,Teclado,6,1211652,7269912,Alta
1933,2024-05-11,Kelsey Hart,Barranquilla,Mouse,3,1677972,5033916,Alta
1934,2025-03-14,Dr. Tristan Harper,Cali,Laptop,4,1765550,7062200,Alta
1935,2024-10-07,Joseph Williams,Cartagena,Celular,1,698225,698225,Normal
1936,2024-08-16,Joel Rodriguez,Barranquilla,Monitor,5,1034511,5172555,Alta
1937,2025-01-21,Steven Cunningham,Cali,Monitor,4,765357,3061428,Normal
1938,2024-08-10,Ricky George,Medellín,Monitor,8,1415981,11327848,Alta
1939,2024-10-03,Katherine Compton,Barranquilla,Teclado,3,1349452,4048356,Normal
1940,2025-01-16,Lawrence Gilbert,Medellín,Mouse,1,433664,433664,Normal
1941,2024-09-14,Carl Mcknight,Medellín,Celular,5,1660229,8301145,Alta
1942,2024-07-20,Michael Richardson,Bogotá,Tablet,1,645214,645214,Normal
1943,2024-11-02,Jose Reid,Cartagena,Monitor,5,1639190,8195950,Alta
1944,2025-03-13,Rebecca Tapia,Barranquilla,Mouse,9,853354,7680186,Alta
1945,2025-02-19,Kimberly Kennedy,Medellín,Celular,5,296618,1483090,Normal
1946,2024-12-19,Julia Berg,Bogotá,Celular,2,1558936,3117872,Normal
1947,2024-08-16,Carlos Williams,Cali,Laptop,2,1043407,2086814,Normal
1948,2025-02-24,Trevor Coleman,Barranquilla,Mouse,9,1408407,12675663,Alta
1949,2024-06-26,Tiffany Grant,Medellín,Monitor,5,756537,3782685,Normal
1950,2024-06-24,Amy Oliver,Cartagena,Teclado,8,1634274,13074192,Alta
1951,2024-08-12,Jennifer Jackson,Bogotá,Celular,4,685240,2740960,Normal
1952,2024-09-11,Elizabeth Lewis,Medellín,Celular,2,1550960,3101920,Normal
1953,2024-05-29,Jessica Johnson,Cartagena,Tablet,4,1003612,4014448,Normal
1954,2024-09-01,Troy Dawson,Medellín,Laptop,4,892796,3571184,Normal
1955,2024-12-01,Michael Long,Barranquilla,Celular,9,753421,6780789,Alta
1956,2024-09-12,Carl Hansen,Barranquilla,Celular,6,651321,3907926,Normal
1957,2024-08-07,Valerie Nelson,Barranquilla,Teclado,6,148545,891270,Normal
1958,2024-05-12,Tammy Barnes,Bogotá,Teclado,5,1160441,5802205,Alta
1959,2025-02-14,Dustin Franklin,Barranquilla,Tablet,6,1167512,7005072,Alta
1960,2024-12-23,Jennifer Miller,Cartagena,Mouse,1,1932712,1932712,Normal
1961,2024-09-05,Samantha Nunez,Medellín,Tablet,5,702151,3510755,Normal
1962,2025-02-28,Cassandra Ward,Cali,Tablet,6,1133674,6802044,Alta
1963,2025-01-28,Jason Miller,Cartagena,Teclado,8,1773478,14187824,Alta
1964,2024-04-06,Michael Martin,Cartagena,Mouse,4,1545533,6182132,Alta
1965,2024-08-02,James Burke,Barranquilla,Teclado,5,1807775,9038875,Alta
1966,2024-06-05,Zachary Bradshaw,Bogotá,Laptop,4,381283,1525132,Normal
1967,2024-12-07,Judith Ray,Medellín,Monitor,7,846294,5924058,Alta
1968,2025-03-30,Emily Castro,Bogotá,Monitor,6,939181,5635086,Alta
1969,2025-03-26,Christopher Espinoza,Medellín,Laptop,4,1435756,5743024,Alta
1970,2025-01-07,Sarah Clark,Medellín,Monitor,6,989973,5939838,Alta
1971,2024-07-21,Rebecca Walker,Bogotá,Mouse,4,1324920,5299680,Alta
1972,2024-07-19,Robert Watson,Cartagena,Teclado,8,1019244,8153952,Alta
1973,2024-08-02,Scott French,Medellín,Monitor,3,1363692,4091076,Normal
1974,2024-06-28,Danielle Hutchinson,Bogotá,Mouse,8,158788,1270304,Normal
1975,2024-11-10,Jill Morris,Medellín,Teclado,2,131611,263222,Normal
1976,2024-08-07,Sara Baldwin,Cali,Mouse,6,826187,4957122,Normal
1977,2024-06-12,Amy Gonzalez,Cartagena,Laptop,8,786469,6291752,Alta
1978,2024-04-23,Yvonne Brown,Barranquilla,Tablet,1,643769,643769,Normal
1979,2024-08-26,Leslie Evans,Medellín,Laptop,6,1940255,11641530,Alta
1980,2024-05-31,Nicole Thornton,Cali,Monitor,9,808981,7280829,Alta
1981,2025-04-04,Ana Calderon,Barranquilla,Teclado,2,600365,1200730,Normal
1982,2025-03-10,Kelly Gross,Barranquilla,Mouse,1,1127541,1127541,Normal
1983,2024-07-19,Nicole Brown,Medellín,Monitor,2,1436039,2872078,Normal
1984,2024-10-13,Victor Weber,Bogotá,Monitor,5,794694,3973470,Normal
1985,2025-01-18,Dr. James Jackson,Medellín,Tablet,6,1172304,7033824,Alta
1986,2024-04-13,Tammy Chung,Cali,Monitor,1,523658,523658,Normal
1987,2025-02-05,Antonio Rodriguez,Barranquilla,Tablet,7,711134,4977938,Normal
1988,2024-09-16,Robert Guzman,Medellín,Teclado,4,928953,3715812,Normal
1989,2025-01-12,Jennifer Palmer MD,Bogotá,Teclado,9,426921,3842289,Normal
1990,2024-09-20,Tyler Reynolds,Medellín,Mouse,6,1104492,6626952,Alta
1991,2024-06-27,Shawn Price,Cartagena,Tablet,9,243209,2188881,Normal
1992,2024-08-22,Joseph Mccormick,Bogotá,Laptop,1,798996,798996,Normal
1993,2025-03-30,Kimberly Michael,Cali,Teclado,4,508121,2032484,Normal
1994,2024-11-18,Eric Jones,Barranquilla,Mouse,2,1760173,3520346,Normal
1995,2024-10-20,Ashley Bryant,Medellín,Laptop,6,916456,5498736,Alta
1996,2024-08-11,Nicole Anderson,Bogotá,Teclado,4,558182,2232728,Normal
1997,2024-11-28,Patricia Ashley,Cartagena,Teclado,9,1952710,17574390,Alta
1998,2024-08-30,Charles Evans,Bogotá,Mouse,3,247577,742731,Normal
1999,2024-11-01,Alexandra Perez,Cartagena,Mouse,1,825150,825150,Normal
2000,2025-03-22,Daniel Tucker,Cali,Celular,1,1278801,1278801,Normal
2001,2025-03-25,Brian Francis,Barranquilla,Monitor,9,1996079,17964711,Alta
2002,2025-03-03,Amy Murray,Cali,Monitor,9,1934311,17408799,Alta
2003,2024-08-06,Michael Norman,Medellín,Laptop,5,345615,1728075,Normal
2004,2024-04-14,Zachary Roberts,Bogotá,Monitor,2,239570,479140,Normal
